occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,scientificNameID,taxonRank,parentEventID,datasetID,license,institutionID,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks
GU190707-CTD13-310_MiFish_S31_occ_e390a295c434158d3059bb63d61f82de,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190707-CTD13-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,11013,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,28.501,-85.94,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_0d1b8811a170641e31b43a4a83525cbe,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus,urn:lsid:marinespecies.org:taxname:125819,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4321,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_121eec910075fc2c651c8c99f2bfcd52,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,Merluccius,urn:lsid:marinespecies.org:taxname:125762,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,997,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_1613b76a02e066013d100d1ba12baf4c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,Teleostei,Perciformes,Anthiadidae,Baldwinella,Baldwinella aureorubens,urn:lsid:marinespecies.org:taxname:1015364,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,20580,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_2a1a19941872faad157f0124797d744c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina striata,Animalia,Chordata,Teleostei,Argentiniformes,Argentinidae,Argentina,Argentina striata,urn:lsid:marinespecies.org:taxname:158718,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1527,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_2f9f06af17babd132e0bd1c1d5ce9a50,GU190707-CTD14-315_MiFish_S32,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,urn:lsid:marinespecies.org:taxname:6,Kingdom,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,16,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_4b901b8f53750cf25d659e5832ac6da2,GU190707-CTD14-315_MiFish_S32,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,urn:lsid:marinespecies.org:taxname:6,Kingdom,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,17,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_80d1d25796024905f72e0c0a1dd1f1e0,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,2120,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_86df832062eac506168f10019d968492,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Polymixiiformes;Polymixiidae;Polymixia,Animalia,Chordata,Teleostei,Polymixiiformes,Polymixiidae,Polymixia,Polymixia,urn:lsid:marinespecies.org:taxname:126134,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_91a5e40abb65efa92474a806860e189a,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides dorsalis,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Sphoeroides,Sphoeroides dorsalis,urn:lsid:marinespecies.org:taxname:275274,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_93bb2bf6c3918baa522bcd668b3d5573,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,,Theninae,urn:lsid:marinespecies.org:taxname:382775,Subfamily,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,22107,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_94c9549b503d074ca52d17868303bb47,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys cornutus,urn:lsid:marinespecies.org:taxname:158792,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,9898,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_a300083fd8228af5d19b242f26ecc137,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pontinus,Pontinus,urn:lsid:marinespecies.org:taxname:126170,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,70045,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_a91ee8e93cda31253e658f2d6647d84c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Malacanthidae,Lopholatilus,Lopholatilus chamaeleonticeps,urn:lsid:marinespecies.org:taxname:159406,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,29,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_a97491fddd3d1688b5db049ed268a726,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa,Animalia,Chordata,Teleostei,Clupeiformes,Alosidae,Alosa,Alosa,urn:lsid:marinespecies.org:taxname:125715,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3832,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_abb79055bf3a47fdd8b1af716e88d94b,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Selar;Selar crumenophthalmus,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Selar,Selar crumenophthalmus,urn:lsid:marinespecies.org:taxname:159646,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,9087,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_b463bf01b1f040d3f4ee5e512d6bf48f,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus,urn:lsid:marinespecies.org:taxname:125819,Genus,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,22589,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_b68f74d98fd55d8b093dde9b4b2ed6e1,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Malacanthidae,Lopholatilus,Lopholatilus chamaeleonticeps,urn:lsid:marinespecies.org:taxname:159406,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,70029,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_bab020a5797d2c359ee20222f4c3800b,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Lepidopus,Lepidopus altifrons,urn:lsid:marinespecies.org:taxname:159367,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,11849,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_c3d290b5ff0061a9066a0aab03c779f3,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula jaguana,Animalia,Chordata,Teleostei,Clupeiformes,Dorosomatidae,Harengula,Harengula jaguana,urn:lsid:marinespecies.org:taxname:277551,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,375,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_ced92b0d472a81977f9333dba60a932d,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Echeneidae;Echeneis;Echeneis naucrates,Animalia,Chordata,Teleostei,Carangiformes,Echeneidae,Echeneis,Echeneis naucrates,urn:lsid:marinespecies.org:taxname:126848,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_d363773b2f148e6c1879ea1820a94d02,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Neoepinnula;Neoepinnula americana,Animalia,Chordata,Teleostei,Scombriformes,Gempylidae,Neoepinnula,Neoepinnula americana,urn:lsid:marinespecies.org:taxname:159712,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5139,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_d562d416cb496404e5fb4586348f890d,GU190707-CTD14-315_MiFish_S32,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,urn:lsid:marinespecies.org:taxname:6,Kingdom,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_db1228572f45a08078f458e56828f0e8,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Lepidopus,Lepidopus altifrons,urn:lsid:marinespecies.org:taxname:159367,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,8485,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_de136f7f50d9c718c21b5843920c4511,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx;Caranx crysos,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx crysos,urn:lsid:marinespecies.org:taxname:126802,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,28994,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_de5c352082e15d6cfbfd9f6b59493b0f,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,Teleostei,Scombriformes,Ariommatidae,Ariomma,Ariomma bondi,urn:lsid:marinespecies.org:taxname:159592,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,38171,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190707-CTD14-315_MiFish_S32_occ_ef05a93b6428d5ee977aae5e4c77edec,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys cornutus,urn:lsid:marinespecies.org:taxname:158792,Species,GU190707-CTD14-315,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,28.856,-86.225,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190708-CTD16-252_MiFish_S33_occ_0af4106f39479b783b2762fa934c9145,GU190708-CTD16-252_MiFish_S33,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus,urn:lsid:marinespecies.org:taxname:125819,Genus,GU190708-CTD16-252,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,310,DNA sequence reads,159038,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,29.452,-86.548,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190708-CTD16-252_MiFish_S33_occ_13a9742afd747477e65a8563225bf2a9,GU190708-CTD16-252_MiFish_S33,MaterialSample,Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina striata,Animalia,Chordata,Teleostei,Argentiniformes,Argentinidae,Argentina,Argentina striata,urn:lsid:marinespecies.org:taxname:158718,Species,GU190708-CTD16-252,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4,DNA sequence reads,159038,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190708-CTD16-252,2019-07-08,252,252,USA: Gulf of Mexico,29.452,-86.548,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
