occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,taxonID,taxonRank,parentEventID,datasetID,license,institutionID,waterBody,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks,associatedSequences
GU190707-CTD13-310_MiFish_S31_occ_a300083fd8228af5d19b242f26ecc137,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus,Animalia,Chordata,,Scorpaeniformes,Scorpaenidae,Pontinus,"Pontinus Poey, 1860",gbif:2334672,genus,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,17,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_a4292d904b3e1c369e281163d25322ae,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops spinosus,Animalia,Chordata,,Perciformes,Acropomatidae,Parascombrops,"Synagrops spinosa Schultz, 1940",gbif:2381525,species,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,10,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_b68f74d98fd55d8b093dde9b4b2ed6e1,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,14,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_bbb8565c72ab822267bd387cbb87ab70,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,8097,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_d18090749dc47011111f31aaa8416190,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,260,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_d43f4f80cc4da7f9121a46004ca73e62,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae,Animalia,Chordata,,Ophidiiformes,Ophidiidae,,Ophidiidae,gbif:8476,family,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD13-310_MiFish_S31_occ_e390a295c434158d3059bb63d61f82de,GU190707-CTD13-310_MiFish_S31,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190707-CTD13-310,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,11013,DNA sequence reads,145388,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD13-310,2019-07-07,310,310,USA: Gulf of Mexico,-85.94,28.501,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428826 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247862 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_0d1b8811a170641e31b43a4a83525cbe,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus Eigenmann & Eigenmann, 1890",gbif:2406168,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,4321,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_121eec910075fc2c651c8c99f2bfcd52,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius,Animalia,Chordata,,Gadiformes,Merlucciidae,Merluccius,"Merluccius Rafinesque, 1810",gbif:2415629,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,997,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_1613b76a02e066013d100d1ba12baf4c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,,Perciformes,Serranidae,Baldwinella,"Baldwinella aureorubens (Longley, 1935)",gbif:8349610,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,20580,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_2a1a19941872faad157f0124797d744c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina striata,Animalia,Chordata,,Osmeriformes,Argentinidae,Argentina,"Argentina striata Goode & Bean, 1896",gbif:5214449,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1527,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_2f9f06af17babd132e0bd1c1d5ce9a50,GU190707-CTD14-315_MiFish_S32,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,gbif:3,kingdom,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,16,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_4b901b8f53750cf25d659e5832ac6da2,GU190707-CTD14-315_MiFish_S32,MaterialSample,Bacteria,Bacteria,,,,,,Bacteria,gbif:3,kingdom,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,17,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_80d1d25796024905f72e0c0a1dd1f1e0,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,2120,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_86df832062eac506168f10019d968492,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Polymixiiformes;Polymixiidae;Polymixia,Animalia,Chordata,,Polymixiiformes,Polymixiidae,Polymixia,"Polymixia Lowe, 1836",gbif:2410394,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_91a5e40abb65efa92474a806860e189a,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides dorsalis,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Sphoeroides,"Sphoeroides dorsalis Longley, 1934",gbif:2407870,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_93bb2bf6c3918baa522bcd668b3d5573,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Chordata,,Perciformes,Scombridae,,Scombridae,gbif:8596,family,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,22107,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_94c9549b503d074ca52d17868303bb47,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,,Pleuronectiformes,Paralichthyidae,Citharichthys,"Citharichthys cornutus (Günther, 1880)",gbif:2408713,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,9898,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_a300083fd8228af5d19b242f26ecc137,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus,Animalia,Chordata,,Scorpaeniformes,Scorpaenidae,Pontinus,"Pontinus Poey, 1860",gbif:2334672,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,70045,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_a91ee8e93cda31253e658f2d6647d84c,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,29,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_a97491fddd3d1688b5db049ed268a726,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa,Animalia,Chordata,,Clupeiformes,Clupeidae,Alosa,"Alosa Linck, 1790",gbif:2412615,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3832,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_abb79055bf3a47fdd8b1af716e88d94b,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Selar;Selar crumenophthalmus,Animalia,Chordata,,Perciformes,Carangidae,Selar,"Selar crumenophthalmus (Bloch, 1793)",gbif:2391007,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,9087,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_b463bf01b1f040d3f4ee5e512d6bf48f,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus Eigenmann & Eigenmann, 1890",gbif:2406168,genus,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,22589,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190707-CTD14-315_MiFish_S32_occ_b68f74d98fd55d8b093dde9b4b2ed6e1,GU190707-CTD14-315_MiFish_S32,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,,Perciformes,Malacanthidae,Lopholatilus,"Lopholatilus chamaeleonticeps Goode & Bean, 1879",gbif:2389833,species,GU190707-CTD14-315,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,70029,DNA sequence reads,330235,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190707-CTD14-315,2019-07-07,315,315,USA: Gulf of Mexico,-86.225,28.856,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428827 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247863 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
